ID,COUNT_TEMP,SEX,AGE,MARITAL_STATUS,CITY,DISTRICT,EDUCATION,ANNU_INCOME,PRIVATE_VEHICLE,COMMUTE,CHILDREN,DATE,MCC_CAT,AMOUNT,CARD_TYPE,PAYBY,MOBILE_PAYMENT,QUANTITY,AD_EXPO,AD_CLICK,AD_TIME
002155,45,女,53,0,新北市,新莊區,大學,"$420,000",0,1,,2015/08/04,服飾用品,"$2,987",,貨到付款,,1,0,,
000327,53,男,41,1,無資料,無資料,其他,"$566,981",1,1,1,2015/08/04,食品飲料,"$2,700",小資卡,信用卡,0,1,1,1,21
002155,45,女,53,0,新北市,新莊區,大學,"$420,000",0,1,,2015/08/04,服飾用品,"$1,086",簽帳金融卡,信用卡,0,5,0,,
000385,91,男,37,0,台北市,內湖區,碩士以上,"$1,030,000",1,0,,2015/08/04,服飾用品,"$2,369",玉璽卡,信用卡,0,1,1,0,
001503,26,女,36,1,雲林縣,虎尾鎮,大學,"$400,000",0,1,2,2015/08/04,美妝保健,"$1,899",簽帳金融卡,信用卡,0,1,1,0,
000093,58,女,32,1,台北市,信義區,大學,"$500,000",0,1,2,2015/08/04,食品飲料,$959,簽帳金融卡,信用卡,0,2,0,,
000093,58,女,32,1,台北市,信義區,大學,"$500,000",0,1,2,2015/08/04,服飾用品,$800,玉璽卡,信用卡,0,1,0,,
000270,77,女,41,0,台中市,清水區,其他,"$300,000",1,1,,2015/08/04,美妝保健,"$1,074",玉璽卡,信用卡,0,4,1,0,
000275,78,女,49,1,桃園縣,龜山鄉,其他,"$545,769",0,1,1,2015/08/04,美妝保健,"$2,406",,貨到付款,,1,1,1,18
000144,20,女,33,1,台中市,大里區,其他,"$500,000",0,0,3,2015/08/04,美妝保健,"$5,370",玉璽卡,信用卡,0,3,0,,
001836,164,男,32,1,桃園縣,中壢市,碩士以上,"$840,000",0,1,1,2015/08/04,電器用品,"$4,535",玉璽卡,信用卡,0,4,0,,
001700,65,女,41,1,台北市,內湖區,碩士以上,"$400,000",0,1,0,2015/08/04,美妝保健,"$2,017",,貨到付款,,1,0,,
001687,98,男,36,1,桃園縣,平鎮市,其他,"$554,286",0,1,1,2015/08/04,食品飲料,"$1,314",玉璽卡,信用卡,0,1,0,,
001696,24,女,44,1,屏東縣,竹田鄉,其他,"$540,000",0,1,1,2015/08/04,美妝保健,"$1,829",小資卡,信用卡,0,1,1,1,18
001503,26,女,36,1,雲林縣,虎尾鎮,大學,"$400,000",0,1,2,2015/08/04,美妝保健,"$1,076",簽帳金融卡,信用卡,0,2,0,,
001700,65,女,41,1,台北市,內湖區,碩士以上,"$400,000",0,1,0,2015/08/04,美妝保健,$997,,貨到付款,,1,1,0,
000336,18,男,35,1,台南市,新營區,其他,"$375,556",0,1,3,2015/08/04,美妝保健,$587,,ATM轉帳,,1,0,,
001654,110,女,50,1,新北市,中和區,大學,"$550,000",0,0,1,2015/08/04,美妝保健,"$1,816",玉璽卡,信用卡,0,2,0,,
000385,91,男,37,0,台北市,內湖區,碩士以上,"$1,030,000",1,0,,2015/08/04,服飾用品,$955,,ATM轉帳,,1,1,1,10
001665,53,女,46,1,台中市,北區,專科,"$300,000",0,1,2,2015/08/04,食品飲料,"$2,035",商務卡,信用卡,0,2,0,,
001754,35,女,46,0,新竹縣,竹北市,大學,"$350,000",0,1,,2015/08/04,服飾用品,"$1,308",,貨到付款,,1,0,,
002275,121,男,47,1,台南市,安南區,大學,"$800,000",1,1,0,2015/08/04,電器用品,"$6,091",玉璽卡,信用卡,0,2,1,0,
000311,32,男,54,1,桃園縣,平鎮市,大學,"$600,000",1,0,1,2015/08/04,電器用品,"$4,487",,貨到付款,,1,0,,
001836,164,男,32,1,桃園縣,中壢市,碩士以上,"$840,000",0,1,1,2015/08/04,食品飲料,$971,簽帳金融卡,信用卡,1,2,0,,
001696,24,女,44,1,屏東縣,竹田鄉,其他,"$540,000",0,1,1,2015/08/04,服飾用品,$913,簽帳金融卡,信用卡,0,1,0,,
001002,143,女,35,1,台北市,文山區,其他,"$651,958",0,1,0,2015/08/04,電器用品,"$4,522",簽帳金融卡,信用卡,0,1,1,0,
002155,45,女,53,0,新北市,新莊區,大學,"$420,000",0,1,,2015/08/04,服飾用品,$821,,貨到付款,,1,1,0,
001857,16,女,34,1,台東縣,台東市,大學,"$330,000",1,1,1,2015/08/04,美妝保健,$877,簽帳金融卡,信用卡,1,1,1,1,12
000275,78,女,49,1,桃園縣,龜山鄉,其他,"$545,769",0,1,1,2015/08/04,美妝保健,"$1,529",玉璽卡,信用卡,0,2,1,1,8
001484,46,女,35,1,南投縣,埔里鎮,大學,"$260,000",0,1,0,2015/08/04,服飾用品,$781,,貨到付款,,1,0,,
001687,98,男,36,1,桃園縣,平鎮市,其他,"$554,286",0,1,1,2015/08/04,服飾用品,"$1,871",,ATM轉帳,,4,1,0,
000702,96,男,42,1,無資料,無資料,大學,"$552,604",1,0,1,2015/08/04,食品飲料,"$2,112",簽帳金融卡,信用卡,0,1,0,,
001475,95,男,35,0,彰化縣,大村鄉,高中(職),"$240,000",1,1,,2015/08/04,服飾用品,"$1,020",,ATM轉帳,,1,0,,
001494,11,女,39,1,基隆市,信義區,其他,"$559,091",0,1,1,2015/08/04,美妝保健,"$2,099",小資卡,信用卡,0,1,0,,
001836,164,男,32,1,桃園縣,中壢市,碩士以上,"$840,000",0,1,1,2015/08/04,電器用品,"$3,803",簽帳金融卡,信用卡,0,2,0,,
002039,62,女,33,0,台南市,北區,大學,"$240,000",0,1,,2015/08/04,服飾用品,"$2,789",,貨到付款,,1,0,,
000336,18,男,35,1,台南市,新營區,其他,"$375,556",0,1,3,2015/08/04,美妝保健,$984,玉璽卡,信用卡,1,1,0,,
000144,20,女,33,1,台中市,大里區,其他,"$500,000",0,0,3,2015/08/04,美妝保健,$644,,貨到付款,,1,1,1,5
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,電器用品,"$4,367",,ATM轉帳,,1,1,0,
002355,15,女,33,1,台北市,北投區,大學,"$599,333",0,1,1,2015/08/05,服飾用品,"$1,919",玉璽卡,信用卡,0,3,1,1,11
000031,11,男,37,1,台南市,麻豆區,高中(職),"$350,909",0,1,0,2015/08/05,電器用品,"$2,943",小資卡,信用卡,1,2,1,0,
001395,7,男,50,1,桃園縣,大園鄉,高中(職),"$568,571",0,1,0,2015/08/05,食品飲料,"$1,691",,貨到付款,,2,0,,
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,電器用品,"$4,986",,ATM轉帳,,1,0,,
001503,26,女,36,1,雲林縣,虎尾鎮,大學,"$400,000",0,1,2,2015/08/05,美妝保健,$590,簽帳金融卡,信用卡,1,2,1,0,
001180,58,女,38,0,台中市,豐原區,其他,"$570,517",1,1,,2015/08/05,服飾用品,"$1,608",簽帳金融卡,信用卡,1,2,1,1,10
001395,7,男,50,1,桃園縣,大園鄉,高中(職),"$568,571",0,1,0,2015/08/05,生活百貨,"$4,850",,貨到付款,,1,1,0,
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,食品飲料,"$3,064",玉璽卡,信用卡,0,1,1,0,
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,電器用品,"$4,963",,ATM轉帳,,1,1,0,
000031,11,男,37,1,台南市,麻豆區,高中(職),"$350,909",0,1,0,2015/08/05,美妝保健,"$1,142",,貨到付款,,3,0,,
000031,11,男,37,1,台南市,麻豆區,高中(職),"$350,909",0,1,0,2015/08/05,電器用品,"$3,731",,ATM轉帳,,1,1,0,
001395,7,男,50,1,桃園縣,大園鄉,高中(職),"$568,571",0,1,0,2015/08/05,食品飲料,$843,,貨到付款,,2,1,0,
002060,118,男,46,1,新北市,中和區,大學,"$480,000",0,1,1,2015/08/05,電器用品,"$7,130",商務卡,信用卡,0,2,0,,
001812,343,男,45,1,嘉義市,嘉義市,大學,"$320,000",0,1,2,2015/08/05,電器用品,"$3,525",,ATM轉帳,,2,0,,
000883,41,男,31,1,台北市,松山區,碩士以上,"$600,000",1,1,2,2015/08/05,食品飲料,"$1,030",玉璽卡,信用卡,1,4,0,,
000051,4,男,50,0,台北市,北投區,大學,"$550,000",0,1,,2015/08/05,生活百貨,"$2,963",,ATM轉帳,,4,1,0,
001759,112,女,41,1,新北市,永和區,其他,"$340,000",1,1,3,2015/08/05,電器用品,"$4,268",簽帳金融卡,信用卡,0,4,0,,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/08/05,食品飲料,$760,簽帳金融卡,信用卡,1,1,0,,
001096,23,女,35,0,台北市,北投區,大學,"$840,000",0,1,,2015/08/05,美妝保健,"$6,311",簽帳金融卡,信用卡,0,2,0,,
001177,97,女,35,1,雲林縣,林內鄉,大學,"$377,938",1,1,2,2015/08/05,服飾用品,"$1,955",玉璽卡,信用卡,1,1,1,0,
000245,11,女,41,0,嘉義縣,民雄鄉,碩士以上,"$350,000",1,1,,2015/08/05,美妝保健,"$2,080",簽帳金融卡,信用卡,1,4,1,0,
001625,43,女,34,0,台中市,大里區,大學,"$270,000",0,1,,2015/08/05,服飾用品,"$1,284",小資卡,信用卡,0,1,1,1,18
000614,172,男,38,1,新北市,板橋區,其他,"$637,326",0,1,1,2015/08/05,生活百貨,"$2,146",,ATM轉帳,,4,0,,
001812,343,男,45,1,嘉義市,嘉義市,大學,"$320,000",0,1,2,2015/08/05,生活百貨,"$1,634",簽帳金融卡,信用卡,0,3,1,0,
000328,5,女,50,0,高雄市,前金區,其他,"$438,000",1,1,,2015/08/05,生活百貨,$929,小資卡,信用卡,0,1,1,0,
002056,112,男,36,1,高雄市,前鎮區,大學,"$250,000",0,1,0,2015/08/05,食品飲料,"$1,559",,貨到付款,,1,0,,
000614,172,男,38,1,新北市,板橋區,其他,"$637,326",0,1,1,2015/08/05,生活百貨,"$3,719",,ATM轉帳,,1,0,,
000385,91,男,37,0,台北市,內湖區,碩士以上,"$1,030,000",1,0,,2015/08/05,服飾用品,"$1,357",玉璽卡,信用卡,0,2,0,,
000216,120,女,28,0,新北市,五股區,碩士以上,"$500,000",0,1,,2015/08/05,電器用品,"$4,540",,ATM轉帳,,2,0,,
000880,98,女,41,1,新竹縣,竹北市,其他,"$558,673",1,1,2,2015/08/05,服飾用品,$568,商務卡,信用卡,0,1,1,1,7
000216,120,女,28,0,新北市,五股區,碩士以上,"$500,000",0,1,,2015/08/05,食品飲料,"$1,410",,貨到付款,,4,1,0,
001494,11,女,39,1,基隆市,信義區,其他,"$559,091",0,1,1,2015/08/05,美妝保健,"$1,601",玉璽卡,信用卡,0,1,1,1,9
000237,194,女,52,1,台中市,西屯區,其他,"$558,454",0,0,1,2015/08/05,服飾用品,$889,玉璽卡,信用卡,0,3,1,1,13
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/08/05,電器用品,"$4,201",,貨到付款,,3,0,,
001077,53,男,57,1,台北市,松山區,大學,"$500,000",1,1,1,2015/08/05,服飾用品,"$2,885",汽車卡,信用卡,0,2,0,,
000883,41,男,31,1,台北市,松山區,碩士以上,"$600,000",1,1,2,2015/08/05,食品飲料,$744,汽車卡,信用卡,0,1,1,0,
000031,11,男,37,1,台南市,麻豆區,高中(職),"$350,909",0,1,0,2015/08/05,美妝保健,$842,小資卡,信用卡,0,2,1,1,19
000957,80,女,28,1,新北市,永和區,大學,"$460,000",0,1,0,2015/08/05,教育娛樂,"$1,015",,ATM轉帳,,1,1,1,16
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/08/05,電器用品,"$3,005",,貨到付款,,3,0,,
001286,47,男,33,0,高雄市,小港區,專科,"$560,638",0,1,,2015/08/05,服飾用品,"$1,442",,貨到付款,,1,1,0,
000883,41,男,31,1,台北市,松山區,碩士以上,"$600,000",1,1,2,2015/08/05,食品飲料,"$1,480",,ATM轉帳,,2,0,,
000525,26,男,35,0,新北市,中和區,其他,"$635,769",1,1,,2015/08/05,美妝保健,"$1,877",,ATM轉帳,,2,0,,
002355,15,女,33,1,台北市,北投區,大學,"$599,333",0,1,1,2015/08/05,美妝保健,"$3,406",玉璽卡,信用卡,0,1,1,0,
000946,115,男,43,1,南投縣,草屯鎮,其他,"$534,348",1,1,0,2015/08/05,電器用品,"$5,459",簽帳金融卡,信用卡,0,1,1,0,
000086,52,男,30,1,台北市,中山區,其他,"$628,654",1,1,1,2015/08/05,服飾用品,"$2,495",,貨到付款,,5,0,,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/08/05,電器用品,"$3,637",,貨到付款,,1,1,0,
000420,41,女,31,1,桃園縣,桃園市,大學,"$560,488",1,1,0,2015/08/05,服飾用品,"$3,149",玉璽卡,信用卡,0,2,0,,
001759,112,女,41,1,新北市,永和區,其他,"$340,000",1,1,3,2015/08/05,電器用品,"$3,888",簽帳金融卡,信用卡,0,1,0,,
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,電器用品,"$9,121",,ATM轉帳,,1,0,,
000525,26,男,35,0,新北市,中和區,其他,"$635,769",1,1,,2015/08/05,電器用品,"$3,898",小資卡,信用卡,0,2,1,0,
000420,41,女,31,1,桃園縣,桃園市,大學,"$560,488",1,1,0,2015/08/05,服飾用品,"$3,526",玉璽卡,信用卡,1,1,1,1,10
000614,172,男,38,1,新北市,板橋區,其他,"$637,326",0,1,1,2015/08/05,電器用品,"$3,998",,貨到付款,,1,0,,
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,食品飲料,"$1,680",玉璽卡,信用卡,0,1,1,0,
000354,63,女,25,0,台南市,仁德區,大學,"$300,000",1,1,,2015/08/05,美妝保健,"$1,755",,ATM轉帳,,1,0,,
001395,7,男,50,1,桃園縣,大園鄉,高中(職),"$568,571",0,1,0,2015/08/05,食品飲料,"$2,589",玉璽卡,信用卡,0,1,0,,
000328,5,女,50,0,高雄市,前金區,其他,"$438,000",1,1,,2015/08/05,生活百貨,"$1,559",小資卡,信用卡,0,4,0,,
001249,73,女,43,1,新北市,汐止區,大學,"$750,000",0,0,1,2015/08/05,美妝保健,$762,簽帳金融卡,信用卡,0,1,0,,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/08/05,電器用品,"$5,347",簽帳金融卡,信用卡,1,1,1,0,
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,食品飲料,"$1,208",玉璽卡,信用卡,1,1,1,0,
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,電器用品,"$5,294",簽帳金融卡,信用卡,0,3,0,,
001177,97,女,35,1,雲林縣,林內鄉,大學,"$377,938",1,1,2,2015/08/05,服飾用品,"$1,453",汽車卡,信用卡,0,4,1,0,
000957,80,女,28,1,新北市,永和區,大學,"$460,000",0,1,0,2015/08/05,美妝保健,"$1,805",,貨到付款,,1,0,,
002107,82,女,36,1,高雄市,前鎮區,碩士以上,"$240,000",0,1,1,2015/08/05,服飾用品,"$2,224",,貨到付款,,3,0,,
000031,11,男,37,1,台南市,麻豆區,高中(職),"$350,909",0,1,0,2015/08/05,電器用品,"$7,483",小資卡,信用卡,1,1,0,,
000731,39,女,30,0,台北市,南港區,其他,"$627,179",0,0,,2015/08/05,電器用品,"$4,192",小資卡,信用卡,0,1,0,,
001667,90,女,35,0,基隆市,中山區,大學,"$360,000",1,1,,2015/08/05,服飾用品,$683,汽車卡,信用卡,0,2,0,,
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,食品飲料,"$1,598",簽帳金融卡,信用卡,0,5,1,1,11
001503,26,女,36,1,雲林縣,虎尾鎮,大學,"$400,000",0,1,2,2015/08/05,美妝保健,$802,簽帳金融卡,信用卡,1,1,1,1,5
001721,210,男,45,0,桃園縣,龜山鄉,高中(職),"$531,476",0,0,,2015/08/05,電器用品,"$5,080",,貨到付款,,1,0,,
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,電器用品,"$4,130",簽帳金融卡,信用卡,0,4,1,0,
002355,15,女,33,1,台北市,北投區,大學,"$599,333",0,1,1,2015/08/05,美妝保健,"$1,111",玉璽卡,信用卡,1,2,0,,
001759,112,女,41,1,新北市,永和區,其他,"$340,000",1,1,3,2015/08/05,美妝保健,"$1,794",簽帳金融卡,信用卡,0,1,0,,
001667,90,女,35,0,基隆市,中山區,大學,"$360,000",1,1,,2015/08/05,服飾用品,$710,汽車卡,信用卡,1,2,0,,
001395,7,男,50,1,桃園縣,大園鄉,高中(職),"$568,571",0,1,0,2015/08/05,電器用品,"$3,497",小資卡,信用卡,1,1,1,0,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/08/05,生活百貨,$725,玉璽卡,信用卡,0,3,0,,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/08/05,電器用品,"$4,035",,ATM轉帳,,3,0,,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/08/05,生活百貨,"$1,284",,ATM轉帳,,1,0,,
001759,112,女,41,1,新北市,永和區,其他,"$340,000",1,1,3,2015/08/05,美妝保健,"$1,721",簽帳金融卡,信用卡,0,1,0,,
001420,13,女,44,0,新竹縣,湖口鄉,其他,"$477,692",1,1,,2015/08/05,美妝保健,"$2,129",玉璽卡,信用卡,0,1,0,,
000299,36,女,42,0,彰化縣,田中鎮,其他,"$360,000",0,0,,2015/08/05,美妝保健,"$2,618",玉璽卡,信用卡,0,1,0,,
001180,58,女,38,0,台中市,豐原區,其他,"$570,517",1,1,,2015/08/05,美妝保健,$747,玉璽卡,信用卡,1,1,0,,
001286,47,男,33,0,高雄市,小港區,專科,"$560,638",0,1,,2015/08/05,服飾用品,$919,簽帳金融卡,信用卡,0,1,0,,
001395,7,男,50,1,桃園縣,大園鄉,高中(職),"$568,571",0,1,0,2015/08/05,生活百貨,"$1,764",玉璽卡,信用卡,0,1,0,,
002070,480,男,35,0,嘉義市,嘉義市,大學,"$340,000",0,1,,2015/08/05,食品飲料,"$1,069",,貨到付款,,1,1,0,
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,食品飲料,"$2,551",簽帳金融卡,信用卡,1,1,0,,
000202,93,女,44,0,新北市,板橋區,大學,"$600,000",0,1,,2015/08/05,美妝保健,"$2,099",簽帳金融卡,信用卡,0,3,0,,
000880,98,女,41,1,新竹縣,竹北市,其他,"$558,673",1,1,2,2015/08/05,服飾用品,"$1,573",商務卡,信用卡,0,3,0,,
001909,32,男,34,1,台東縣,台東市,其他,"$557,813",0,1,3,2015/08/05,美妝保健,"$2,426",簽帳金融卡,信用卡,0,1,0,,
002355,15,女,33,1,台北市,北投區,大學,"$599,333",0,1,1,2015/08/05,美妝保健,"$1,222",,貨到付款,,3,1,1,10
001286,47,男,33,0,高雄市,小港區,專科,"$560,638",0,1,,2015/08/05,食品飲料,"$1,832",汽車卡,信用卡,0,1,0,,
001002,143,女,35,1,台北市,文山區,其他,"$651,958",0,1,0,2015/08/05,美妝保健,"$1,163",簽帳金融卡,信用卡,0,8,1,1,10
000086,52,男,30,1,台北市,中山區,其他,"$628,654",1,1,1,2015/08/05,食品飲料,"$3,722",,ATM轉帳,,1,0,,
001395,7,男,50,1,桃園縣,大園鄉,高中(職),"$568,571",0,1,0,2015/08/05,食品飲料,"$2,320",,ATM轉帳,,2,0,,
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,電器用品,"$4,504",簽帳金融卡,信用卡,1,1,0,,
002404,157,男,34,1,無資料,無資料,大學,"$508,599",1,1,1,2015/08/05,生活百貨,"$2,899",,貨到付款,,2,1,0,
001286,47,男,33,0,高雄市,小港區,專科,"$560,638",0,1,,2015/08/05,服飾用品,"$2,251",,貨到付款,,1,1,0,
001625,43,女,34,0,台中市,大里區,大學,"$270,000",0,1,,2015/08/05,服飾用品,$920,,貨到付款,,1,1,1,5
002153,125,男,45,0,新北市,蘆洲區,其他,"$661,200",0,1,,2015/08/05,電器用品,"$4,294",玉璽卡,信用卡,0,1,0,,
001721,210,男,45,0,桃園縣,龜山鄉,高中(職),"$531,476",0,0,,2015/08/05,電器用品,"$4,097",,ATM轉帳,,4,1,0,
000160,24,女,42,1,桃園縣,觀音鄉,專科,"$240,000",0,1,3,2015/08/06,服飾用品,$696,商務卡,信用卡,0,2,0,,
002238,30,男,44,0,高雄市,苓雅區,碩士以上,"$500,000",0,1,,2015/08/06,電器用品,"$3,436",簽帳金融卡,信用卡,0,1,0,,
002238,30,男,44,0,高雄市,苓雅區,碩士以上,"$500,000",0,1,,2015/08/06,美妝保健,"$1,492",簽帳金融卡,信用卡,1,1,1,1,6
001417,70,女,35,1,台中市,豐原區,大學,"$600,000",0,1,0,2015/08/06,服飾用品,"$1,594",玉璽卡,信用卡,1,1,0,,
000090,76,男,40,0,新北市,中和區,其他,"$674,211",0,1,,2015/08/06,服飾用品,"$1,020",簽帳金融卡,信用卡,0,1,1,0,
000430,71,男,36,1,台中市,大甲區,其他,"$551,127",1,1,0,2015/08/06,服飾用品,"$1,002",小資卡,信用卡,0,1,0,,
000532,28,男,59,0,高雄市,鼓山區,大學,"$508,929",0,1,,2015/08/06,美妝保健,$503,,貨到付款,,1,1,0,
001177,97,女,35,1,雲林縣,林內鄉,大學,"$377,938",1,1,2,2015/08/06,服飾用品,"$1,447",汽車卡,信用卡,0,2,1,0,
000430,71,男,36,1,台中市,大甲區,其他,"$551,127",1,1,0,2015/08/06,服飾用品,"$1,187",,ATM轉帳,,4,0,,
000430,71,男,36,1,台中市,大甲區,其他,"$551,127",1,1,0,2015/08/06,服飾用品,"$2,492",小資卡,信用卡,0,3,0,,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/08/06,美妝保健,"$1,209",玉璽卡,信用卡,0,1,0,,
000957,80,女,28,1,新北市,永和區,大學,"$460,000",0,1,0,2015/08/06,美妝保健,"$2,454",簽帳金融卡,信用卡,1,2,1,0,
000430,71,男,36,1,台中市,大甲區,其他,"$551,127",1,1,0,2015/08/06,食品飲料,"$1,372",,貨到付款,,2,1,1,13
002325,1,女,50,1,宜蘭縣,頭城鎮,大學,"$480,000",0,1,2,2015/08/06,生活百貨,"$1,336",小資卡,信用卡,0,1,1,0,
002207,61,女,34,1,新北市,中和區,大學,"$580,000",0,1,1,2015/08/06,服飾用品,"$1,891",簽帳金融卡,信用卡,0,1,1,0,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/08/06,美妝保健,"$1,061",玉璽卡,信用卡,0,1,0,,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/08/06,美妝保健,"$3,168",商務卡,信用卡,0,2,1,0,
000477,29,女,44,1,基隆市,七堵區,大學,"$10,000",1,1,1,2015/08/06,服飾用品,"$2,532",玉璽卡,信用卡,0,2,1,0,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/08/06,教育娛樂,"$1,534",商務卡,信用卡,0,1,0,,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/08/06,電器用品,"$3,385",,貨到付款,,2,1,0,
000937,38,女,32,1,桃園縣,平鎮市,高中(職),"$300,000",0,1,1,2015/08/06,美妝保健,"$1,083",簽帳金融卡,信用卡,0,1,1,1,12
002207,61,女,34,1,新北市,中和區,大學,"$580,000",0,1,1,2015/08/06,服飾用品,$820,簽帳金融卡,信用卡,1,1,0,,
000957,80,女,28,1,新北市,永和區,大學,"$460,000",0,1,0,2015/08/06,美妝保健,"$2,567",,貨到付款,,1,1,1,11
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/08/06,美妝保健,"$1,355",玉璽卡,信用卡,1,1,0,,
000532,28,男,59,0,高雄市,鼓山區,大學,"$508,929",0,1,,2015/08/06,電器用品,"$3,332",小資卡,信用卡,0,3,1,0,
000430,71,男,36,1,台中市,大甲區,其他,"$551,127",1,1,0,2015/08/06,食品飲料,"$1,252",小資卡,信用卡,0,2,1,1,25
001061,130,女,39,1,屏東縣,屏東市,其他,"$578,308",1,1,0,2015/08/06,電器用品,"$3,296",,貨到付款,,1,0,,
001052,11,女,38,0,桃園縣,蘆竹鄉,大學,"$541,818",1,0,,2015/08/06,服飾用品,"$1,706",玉璽卡,信用卡,0,2,0,,
002207,61,女,34,1,新北市,中和區,大學,"$580,000",0,1,1,2015/08/06,服飾用品,$763,簽帳金融卡,信用卡,1,1,0,,
001177,97,女,35,1,雲林縣,林內鄉,大學,"$377,938",1,1,2,2015/08/06,服飾用品,$982,玉璽卡,信用卡,0,1,0,,
000090,76,男,40,0,新北市,中和區,其他,"$674,211",0,1,,2015/08/06,服飾用品,"$3,190",,ATM轉帳,,1,1,0,
001289,105,女,51,1,桃園縣,桃園市,大學,"$360,000",1,1,1,2015/08/06,電器用品,"$5,389",玉璽卡,信用卡,0,1,0,,
000323,112,男,48,1,台中市,西屯區,高中(職),"$250,000",1,0,1,2015/08/06,電器用品,"$4,839",玉璽卡,信用卡,0,3,0,,
000817,30,女,47,1,桃園縣,蘆竹鄉,大學,"$360,000",0,0,1,2015/08/06,美妝保健,"$1,619",玉璽卡,信用卡,0,2,1,1,7
000245,11,女,41,0,嘉義縣,民雄鄉,碩士以上,"$350,000",1,1,,2015/08/06,美妝保健,"$1,175",玉璽卡,信用卡,0,1,1,1,11
000160,24,女,42,1,桃園縣,觀音鄉,專科,"$240,000",0,1,3,2015/08/06,美妝保健,"$1,056",玉璽卡,信用卡,0,1,1,1,6
000880,98,女,41,1,新竹縣,竹北市,其他,"$558,673",1,1,2,2015/08/06,食品飲料,$692,,貨到付款,,1,0,,
